,age,path,yl,yr,split
0,31,AgeDB/11706_OliviaHussey_31_f.jpg,22.885745827424508,44.344502072098194,test
1,59,AgeDB/11684_MireilleDarc_59_f.jpg,47.634395693016145,82.44297698430694,train
2,44,AgeDB/7955_GilbertRoland_44_m.jpg,26.346343447541805,53.499923015667804,train
3,61,AgeDB/9352_GeorgesMarchal_61_m.jpg,37.68568291603463,83.90916857249414,test
4,28,AgeDB/3888_TomasMilian_28_m.jpg,14.984743220798066,30.084100980299617,train
5,8,AgeDB/16107_DannyGlover_8_m.jpg,0.0,29.933737985981068,verify
6,34,AgeDB/13784_ThelmaRitter_34_f.jpg,28.972219020269613,42.39044445606431,train
7,74,AgeDB/9945_AliMacGraw_74_f.jpg,70.37395955826729,104.42766932590901,test
8,25,AgeDB/12634_HedyLamarr_25_f.jpg,20.751103043646218,38.44000130255819,verify
9,62,AgeDB/15404_JanePowell_62_f.jpg,44.545245581558035,87.80812894762578,train
10,4,AgeDB/13911_BettyGrable_4_f.jpg,0.0,8.478646296425072,verify
11,57,AgeDB/9901_RoseMarie_57_f.jpg,41.74737711430903,79.1329477765501,train
12,35,AgeDB/4087_DickVanDyke_35_m.jpg,13.61755500674193,56.90823990982324,train
13,61,AgeDB/3876_SteveMartin_61_m.jpg,59.02173868530187,72.11140950687744,train
14,40,AgeDB/1844_TomJones_40_m.jpg,16.030563191221077,49.258551829294134,train
15,24,AgeDB/13324_AvaGardner_24_f.jpg,0.0,24.77638303173095,test
16,31,AgeDB/10113_JaneFonda_31_f.jpg,0.0,40.74381513348108,test
17,50,AgeDB/9119_MarlonBrando_50_m.jpg,29.731809890570055,56.33786692180675,train
18,39,AgeDB/4062_ClintWalker_39_m.jpg,27.72103145094308,40.183600058904545,train
19,68,AgeDB/15141_CatherineSchell_68_f.jpg,56.325725961131184,105.98666644917552,verify
20,52,AgeDB/12473_AnnaMassey_52_f.jpg,25.33247894410895,56.21760831899158,verify
21,54,AgeDB/4760_MichelPiccoli_54_m.jpg,47.83381627800385,74.10537279448204,train
22,42,AgeDB/13206_MichellePfeiffer_42_f.jpg,12.33081242602234,48.88603634584891,train
23,36,AgeDB/9578_MarcelloMastroianni_36_m.jpg,3.919784517463185,49.4150597860164,train
