,age,path,yl,yr,split
0,31,AgeDB/11706_OliviaHussey_31_f.jpg,7.960950976378104,47.94802935782879,test
1,59,AgeDB/11684_MireilleDarc_59_f.jpg,57.38066778099946,92.25302841472802,test
2,44,AgeDB/7955_GilbertRoland_44_m.jpg,28.221831579887855,55.20133339921533,train
3,61,AgeDB/9352_GeorgesMarchal_61_m.jpg,43.45558655895978,86.11961660808021,train
4,28,AgeDB/3888_TomasMilian_28_m.jpg,26.419428684843922,72.01538477720852,test
5,8,AgeDB/16107_DannyGlover_8_m.jpg,0.0,9.025404457113641,train
6,34,AgeDB/13784_ThelmaRitter_34_f.jpg,13.72145952315033,53.5109976806672,train
7,74,AgeDB/9945_AliMacGraw_74_f.jpg,56.707902647344156,90.8746749549383,train
8,25,AgeDB/12634_HedyLamarr_25_f.jpg,5.963409906912375,54.42087956755782,train
9,62,AgeDB/15404_JanePowell_62_f.jpg,32.5279692624487,72.46734594941543,verify
10,4,AgeDB/13911_BettyGrable_4_f.jpg,0.0,26.20013089656785,verify
11,57,AgeDB/9901_RoseMarie_57_f.jpg,20.8257199065279,66.86212205084293,test
12,35,AgeDB/4087_DickVanDyke_35_m.jpg,4.490016448084283,37.32079213312904,verify
13,61,AgeDB/3876_SteveMartin_61_m.jpg,45.036544135539344,84.58370827990765,train
14,40,AgeDB/1844_TomJones_40_m.jpg,28.09856925127849,45.90368591111145,verify
15,24,AgeDB/13324_AvaGardner_24_f.jpg,5.589233087830767,37.168917507321105,verify
16,31,AgeDB/10113_JaneFonda_31_f.jpg,0.0,41.0146780071024,verify
17,50,AgeDB/9119_MarlonBrando_50_m.jpg,26.831369260724934,68.0541756818704,train
18,39,AgeDB/4062_ClintWalker_39_m.jpg,26.87447291659454,70.13681188877365,verify
19,68,AgeDB/15141_CatherineSchell_68_f.jpg,25.10230967039366,68.10661284898869,train
20,52,AgeDB/12473_AnnaMassey_52_f.jpg,45.39947470813682,70.66105973447756,train
21,54,AgeDB/4760_MichelPiccoli_54_m.jpg,36.58587057450552,56.89974533552646,train
22,42,AgeDB/13206_MichellePfeiffer_42_f.jpg,31.149448712271344,52.23508219494714,train
23,36,AgeDB/9578_MarcelloMastroianni_36_m.jpg,24.563669094311884,65.08228550941894,train
24,24,AgeDB/10244_LivUllmann_24_f.jpg,16.56328901958541,25.409829380600044,test
25,16,AgeDB/718_RonaldReagan_16_m.jpg,0.0,16.698488615873188,train
26,70,AgeDB/3471_LeslieCaron_70_m.jpg,55.75544227752793,89.34857827674648,train
27,37,AgeDB/4536_DustinHoffman_37_m.jpg,27.841620131585017,72.61702737596411,test
28,56,AgeDB/5080_AnthonyHopkins_56_m.jpg,37.577989288542206,63.44854810947102,verify
29,46,AgeDB/4100_DickVanDyke_46_m.jpg,41.3592595195416,81.37680092531372,train
30,33,AgeDB/11707_OliviaHussey_33_f.jpg,3.6989031200953235,50.92791257017194,test
31,45,AgeDB/5673_RayDanton_45_m.jpg,43.10657325220815,71.9782023036299,train
32,67,AgeDB/2445_ChevyChase_67_m.jpg,23.8858372678461,68.16050175974055,train
33,45,AgeDB/6612_LouCostello_45_m.jpg,38.924765207254744,85.06694250163501,train
34,47,AgeDB/10356_AnitaEkberg_47_f.jpg,36.03327149878266,50.26967918793241,test
35,28,AgeDB/1871_AlanYoung_28_m.jpg,0.0,36.673554902835384,train
36,53,AgeDB/15269_DyanCannon_53_f.jpg,39.204389522717236,64.58451746104967,train
37,67,AgeDB/9975_ElkeSommer_67_f.jpg,42.21037361838846,87.76300120441027,train
38,67,AgeDB/7776_AlbertoSordi_67_m.jpg,63.55949645161115,78.73958359788999,train
39,52,AgeDB/13156_JaneWyman_52_f.jpg,29.222517980768494,64.09176085757213,train
40,49,AgeDB/2308_SamNeill_49_m.jpg,48.20513227346419,96.23517271438426,test
41,57,AgeDB/1271_IlyaPrigogine_57_m.jpg,50.39484324747495,74.53490492607632,verify
42,68,AgeDB/697_GeorgeHWBush_68_m.jpg,44.220567476060126,85.24115380461583,verify
43,59,AgeDB/15061_BettyGarrett_59_f.jpg,40.9851305285481,87.53488505522573,test
44,34,AgeDB/3722_RogerAllam_34_m.jpg,14.35385507027621,60.78121498705795,train
45,59,AgeDB/3587_MichaelYork_59_m.jpg,53.98760661904603,96.54901182682727,train
46,52,AgeDB/16125_SamuelJacksonn_52_m.jpg,45.04786394605442,52.406664198758406,verify
47,25,AgeDB/9672_MegRyan_25_f.jpg,12.764456377205136,40.64795388138608,train
48,26,AgeDB/2871_SamElliott_26_m.jpg,21.277499459608443,54.193675733340854,train
49,37,AgeDB/12657_IsabelleHuppert_37_f.jpg,17.005912085923185,50.932785986397434,train
50,49,AgeDB/13196_MichellePfeiffer_49_f.jpg,44.7254163761564,60.973615194747154,verify
51,44,AgeDB/15872_StВphaneAudran_44_f.jpg,8.690021027047564,53.82993135262676,train
52,35,AgeDB/789_akistsoxatzopoulos_35_m.jpg,9.556341608610982,49.40744172339832,train
53,47,AgeDB/5131_ArmandAssante_47_m.jpg,43.13395413795549,63.41609359661038,test
54,62,AgeDB/3825_StacyKeach_62_m.jpg,40.46309051125713,65.45774947903872,verify
55,78,AgeDB/4005_BurtReynolds_78_m.jpg,61.28869981181093,95.50401679301004,verify
56,69,AgeDB/7049_DavidNiven_69_m.jpg,50.24856775699929,84.35255911684222,train
