,age,path,yl,yr,split
0,31,AgeDB/11706_OliviaHussey_31_f.jpg,12.057953660055496,32.36699550023109,train
1,59,AgeDB/11684_MireilleDarc_59_f.jpg,32.49011738384535,65.79970853257613,train
2,44,AgeDB/7955_GilbertRoland_44_m.jpg,41.039211004453556,46.40799456247399,train
3,61,AgeDB/9352_GeorgesMarchal_61_m.jpg,56.11183317187556,69.14306128687804,verify
4,28,AgeDB/3888_TomasMilian_28_m.jpg,20.92653158046044,29.894133655405675,train
5,8,AgeDB/16107_DannyGlover_8_m.jpg,0.0,26.428574575383443,train
6,34,AgeDB/13784_ThelmaRitter_34_f.jpg,18.78857733436454,57.32199690649027,train
7,74,AgeDB/9945_AliMacGraw_74_f.jpg,66.60092401619437,100.71470328667142,train
8,25,AgeDB/12634_HedyLamarr_25_f.jpg,19.239644023803578,35.78177085621933,verify
9,62,AgeDB/15404_JanePowell_62_f.jpg,45.57145358143342,66.92432242933229,train
10,4,AgeDB/13911_BettyGrable_4_f.jpg,0.0,10.908410478471684,train
11,57,AgeDB/9901_RoseMarie_57_f.jpg,41.38374225566409,57.47696894484643,train
12,35,AgeDB/4087_DickVanDyke_35_m.jpg,9.017686740027287,39.868237823149315,train
13,61,AgeDB/3876_SteveMartin_61_m.jpg,28.40949636869655,67.62584962356577,train
14,40,AgeDB/1844_TomJones_40_m.jpg,16.034808588753364,43.701687819021465,test
15,24,AgeDB/13324_AvaGardner_24_f.jpg,0.0,24.786567865264338,train
16,31,AgeDB/10113_JaneFonda_31_f.jpg,27.09962038302678,50.04518368635509,train
17,50,AgeDB/9119_MarlonBrando_50_m.jpg,32.79433336063419,71.70190155250332,train
18,39,AgeDB/4062_ClintWalker_39_m.jpg,8.641973723381565,48.506253325400706,train
19,68,AgeDB/15141_CatherineSchell_68_f.jpg,54.30893877673026,77.83881427503519,verify
20,52,AgeDB/12473_AnnaMassey_52_f.jpg,26.023786118798796,54.235647898648665,train
21,54,AgeDB/4760_MichelPiccoli_54_m.jpg,24.723830733227437,56.25764850466365,train
22,42,AgeDB/13206_MichellePfeiffer_42_f.jpg,41.47714556550865,52.82856316665411,train
23,36,AgeDB/9578_MarcelloMastroianni_36_m.jpg,26.50535553189777,51.8611563809157,verify
24,24,AgeDB/10244_LivUllmann_24_f.jpg,21.411741543649285,50.45665315998701,verify
25,16,AgeDB/718_RonaldReagan_16_m.jpg,0.0,22.095534495297244,train
26,70,AgeDB/3471_LeslieCaron_70_m.jpg,67.57902706876268,76.50855603482294,train
27,37,AgeDB/4536_DustinHoffman_37_m.jpg,26.779701594321153,63.83790110879727,train
28,56,AgeDB/5080_AnthonyHopkins_56_m.jpg,55.56763705077175,57.20365661473707,train
29,46,AgeDB/4100_DickVanDyke_46_m.jpg,39.498280521895076,50.7700297143526,train
30,33,AgeDB/11707_OliviaHussey_33_f.jpg,10.462719242396972,40.60252504960005,train
31,45,AgeDB/5673_RayDanton_45_m.jpg,43.47081559769188,65.30084095467214,train
32,67,AgeDB/2445_ChevyChase_67_m.jpg,63.138122512506015,85.84620590756434,train
33,45,AgeDB/6612_LouCostello_45_m.jpg,14.012089252121136,53.627270943119015,train
34,47,AgeDB/10356_AnitaEkberg_47_f.jpg,42.815094810849196,61.7537595827027,train
35,28,AgeDB/1871_AlanYoung_28_m.jpg,26.120255069363402,46.95821849814014,train
36,53,AgeDB/15269_DyanCannon_53_f.jpg,44.01329810747231,78.8403717886584,train
37,67,AgeDB/9975_ElkeSommer_67_f.jpg,62.22269898107493,73.24302019899997,train
38,67,AgeDB/7776_AlbertoSordi_67_m.jpg,63.727718578639255,95.17044655101395,verify
39,52,AgeDB/13156_JaneWyman_52_f.jpg,40.578227709006434,77.28680328924779,train
40,49,AgeDB/2308_SamNeill_49_m.jpg,37.02892597539734,74.40632461407802,train
41,57,AgeDB/1271_IlyaPrigogine_57_m.jpg,47.34630297879937,87.17565614248834,train
42,68,AgeDB/697_GeorgeHWBush_68_m.jpg,50.31487767497211,79.84886306608064,train
43,59,AgeDB/15061_BettyGarrett_59_f.jpg,40.52457625026585,71.16095494367535,verify
44,34,AgeDB/3722_RogerAllam_34_m.jpg,14.307477470886859,38.87912514880616,train
45,59,AgeDB/3587_MichaelYork_59_m.jpg,56.612043661170844,95.123695412769,train
46,52,AgeDB/16125_SamuelJacksonn_52_m.jpg,50.407634336460575,86.08846869596024,verify
47,25,AgeDB/9672_MegRyan_25_f.jpg,24.230261653260406,51.076810854771125,train
48,26,AgeDB/2871_SamElliott_26_m.jpg,8.785975052430494,27.279053260712722,train
49,37,AgeDB/12657_IsabelleHuppert_37_f.jpg,35.25450732775577,71.37915047517522,train
50,49,AgeDB/13196_MichellePfeiffer_49_f.jpg,28.630811478821137,56.28571770730245,test
51,44,AgeDB/15872_StВphaneAudran_44_f.jpg,28.490658145418628,54.840372001884774,train
52,35,AgeDB/789_akistsoxatzopoulos_35_m.jpg,23.597229837400327,47.35289816848302,train
53,47,AgeDB/5131_ArmandAssante_47_m.jpg,35.39890110060452,48.24612869354726,train
54,62,AgeDB/3825_StacyKeach_62_m.jpg,51.75911387661408,65.04257865351929,test
55,78,AgeDB/4005_BurtReynolds_78_m.jpg,68.99167619761047,107.46478242850179,verify
