,age,path,split,yl,yr
0,31,AgeDB/11706_OliviaHussey_31_f.jpg,train,12.9144543899925,82.0920758685691
1,59,AgeDB/11684_MireilleDarc_59_f.jpg,train,18.537918350687768,68.75116215276213
2,44,AgeDB/7955_GilbertRoland_44_m.jpg,train,39.390757516126776,56.57482129100514
3,61,AgeDB/9352_GeorgesMarchal_61_m.jpg,train,59.18168858641644,79.79728467353411
4,28,AgeDB/3888_TomasMilian_28_m.jpg,test,26.52619765353988,47.32459956215706
5,8,AgeDB/16107_DannyGlover_8_m.jpg,train,0.0,25.796931183590495
6,34,AgeDB/13784_ThelmaRitter_34_f.jpg,test,0.0,43.085411191072005
7,74,AgeDB/9945_AliMacGraw_74_f.jpg,test,61.32128240848674,117.42330533369866
8,25,AgeDB/12634_HedyLamarr_25_f.jpg,train,22.36793738588588,49.90804115656037
9,62,AgeDB/15404_JanePowell_62_f.jpg,train,43.02139331966286,97.49213608663713
10,4,AgeDB/13911_BettyGrable_4_f.jpg,verify,2.431413154805025,57.55121943797624
11,57,AgeDB/9901_RoseMarie_57_f.jpg,test,17.247424019156995,75.19481237967486
12,35,AgeDB/4087_DickVanDyke_35_m.jpg,test,0.0,50.60129174751194
13,61,AgeDB/3876_SteveMartin_61_m.jpg,verify,60.47974460091652,113.87464474273838
14,40,AgeDB/1844_TomJones_40_m.jpg,train,11.114430510841029,51.39355344642104
15,24,AgeDB/13324_AvaGardner_24_f.jpg,train,21.52482368110298,63.333061763982215
16,31,AgeDB/10113_JaneFonda_31_f.jpg,verify,7.280652755635863,57.02689939526914
17,50,AgeDB/9119_MarlonBrando_50_m.jpg,train,20.950291100230103,79.31738280527021
18,39,AgeDB/4062_ClintWalker_39_m.jpg,test,25.733804597703006,56.88417541445416
19,68,AgeDB/15141_CatherineSchell_68_f.jpg,test,37.111295342482755,70.92589924242083
20,52,AgeDB/12473_AnnaMassey_52_f.jpg,test,14.060699533030025,67.48405275169256
21,54,AgeDB/4760_MichelPiccoli_54_m.jpg,train,40.24923178413873,82.6115633832486
22,42,AgeDB/13206_MichellePfeiffer_42_f.jpg,train,26.573130251856078,70.61868738693151
23,36,AgeDB/9578_MarcelloMastroianni_36_m.jpg,test,20.213702055211023,86.13522263425918
24,24,AgeDB/10244_LivUllmann_24_f.jpg,verify,7.089605548623428,66.63403274533073
25,16,AgeDB/718_RonaldReagan_16_m.jpg,test,4.379541463867419,34.005252464215424
26,70,AgeDB/3471_LeslieCaron_70_m.jpg,train,48.58249422442594,71.88144783484034
27,37,AgeDB/4536_DustinHoffman_37_m.jpg,train,0.44705339991759274,62.16134494837996
28,56,AgeDB/5080_AnthonyHopkins_56_m.jpg,test,24.90442222464022,61.406190203575505
29,46,AgeDB/4100_DickVanDyke_46_m.jpg,test,35.719038304928965,86.86345901767352
30,33,AgeDB/11707_OliviaHussey_33_f.jpg,train,3.57090415727831,53.27135526363635
31,45,AgeDB/5673_RayDanton_45_m.jpg,train,24.765098857533893,61.35101706234789
32,67,AgeDB/2445_ChevyChase_67_m.jpg,train,61.13463224802379,110.40392872505106
33,45,AgeDB/6612_LouCostello_45_m.jpg,train,0.0,57.81337887152647
34,47,AgeDB/10356_AnitaEkberg_47_f.jpg,verify,9.050454414223992,61.91267280903959
35,28,AgeDB/1871_AlanYoung_28_m.jpg,train,0.0,34.80383860247013
36,53,AgeDB/15269_DyanCannon_53_f.jpg,train,0.0,64.99259531714668
37,67,AgeDB/9975_ElkeSommer_67_f.jpg,train,18.362837477663547,77.20906355530165
38,67,AgeDB/7776_AlbertoSordi_67_m.jpg,train,35.324071432158,69.02035461992796
39,52,AgeDB/13156_JaneWyman_52_f.jpg,test,44.06551299443409,91.5685242078121
40,49,AgeDB/2308_SamNeill_49_m.jpg,verify,42.360615521788915,53.52615361157267
41,57,AgeDB/1271_IlyaPrigogine_57_m.jpg,train,49.61560275210631,60.765806330156465
42,68,AgeDB/697_GeorgeHWBush_68_m.jpg,test,66.35934086132254,126.29304926490343
43,59,AgeDB/15061_BettyGarrett_59_f.jpg,verify,50.6107363458169,100.526781726699
44,34,AgeDB/3722_RogerAllam_34_m.jpg,verify,4.618449774221048,64.47060435634475
45,59,AgeDB/3587_MichaelYork_59_m.jpg,train,22.06621329257363,69.5348762236511
46,52,AgeDB/16125_SamuelJacksonn_52_m.jpg,train,41.5324773149663,66.50068068577279
47,25,AgeDB/9672_MegRyan_25_f.jpg,train,19.725724224876743,62.83661486075127
48,26,AgeDB/2871_SamElliott_26_m.jpg,train,14.175212153006612,26.306505682071666
49,37,AgeDB/12657_IsabelleHuppert_37_f.jpg,train,28.261996308039663,61.569404398399016
50,49,AgeDB/13196_MichellePfeiffer_49_f.jpg,train,40.23608479277577,71.27924581129363
51,44,AgeDB/15872_StВphaneAudran_44_f.jpg,train,9.504673224226018,73.19238719502997
52,35,AgeDB/789_akistsoxatzopoulos_35_m.jpg,train,23.503016356034053,37.29443306690904
53,47,AgeDB/5131_ArmandAssante_47_m.jpg,test,14.11708215980746,79.95224840659044
54,62,AgeDB/3825_StacyKeach_62_m.jpg,verify,36.028977999630825,63.758825118825754
55,78,AgeDB/4005_BurtReynolds_78_m.jpg,train,33.482260994265964,79.65990122139986
56,69,AgeDB/7049_DavidNiven_69_m.jpg,verify,29.344506188862226,90.2979251780811
57,44,AgeDB/11038_EmmaThompson_44_f.jpg,train,35.25622500520051,53.443052610797466
58,67,AgeDB/10363_AnitaEkberg_67_f.jpg,train,64.43172121867586,90.28436186049646
59,63,AgeDB/8777_AlecGuinness_63_m.jpg,train,52.149280134577566,94.23438306048786
60,33,AgeDB/6580_LexBarker_33_m.jpg,verify,27.42100614518325,35.61892885968554
61,38,AgeDB/6452_JohnVernon_38_m.jpg,train,31.599267277359047,55.27414557442654
62,35,AgeDB/9921_AliMacGraw_35_f.jpg,train,28.277632167416925,61.75932485428369
63,72,AgeDB/2486_ClaudeRich_72_m.jpg,test,62.558324533145864,130.8363632857119
64,40,AgeDB/13674_LilliPalmer_40_f.jpg,train,30.864007934311182,49.594571609107135
65,39,AgeDB/8499_AlejandroRey_39_m.jpg,train,5.086615209079383,66.8020579131669
66,47,AgeDB/13107_GretaGarbo_47_f.jpg,train,24.016510764046664,55.72345413422387
67,39,AgeDB/5558_PatrickStewart_39_m.jpg,train,28.78183463710191,56.24751044347465
68,50,AgeDB/8147_LorneGreene_50_m.jpg,train,45.12143859484466,75.54887586166599
69,52,AgeDB/5292_JackNicolson_52_m.jpg,train,1.0777750746663806,68.42148627799743
70,19,AgeDB/12544_AlikiBoug_19_f.jpg,train,12.591356802173323,25.328470628821755
71,44,AgeDB/9280_BurtLancaster_44_m.jpg,verify,37.66094453253378,100.80063715866352
72,33,AgeDB/9338_GeorgesMarchal_33_m.jpg,train,18.518745607994937,65.12299561670959
73,81,AgeDB/15698_KathrynGrayson_81_f.jpg,test,54.01951772736159,120.10310412951131
74,38,AgeDB/12420_AngieDickinson_38_f.jpg,train,0.0,39.48913540525992
75,18,AgeDB/11354_VirnaLisi_18_f.jpg,train,0.0,55.017752305464114
76,40,AgeDB/14184_GeraldinePage_40_f.jpg,train,16.975072271876,62.58460430796936
77,29,AgeDB/6782_RowanAtkinson_29_m.jpg,verify,14.292488381302412,32.250196423201054
78,39,AgeDB/11670_MireilleDarc_39_f.jpg,train,7.340397538267631,57.43962195401194
79,56,AgeDB/8847_ArnoldSchwarzenegger_56_m.jpg,test,12.9422443415435,68.16812290226031
80,81,AgeDB/278_PabloPicasso_81_m.jpg,verify,58.86506247781524,102.16315804700288
81,41,AgeDB/3216_EliWallach_41_m.jpg,train,36.88068070688671,75.15396003788781
82,58,AgeDB/2898_SamElliott_58_m.jpg,test,22.410751856528016,92.22900432663681
83,26,AgeDB/11300_SophiaLoren_26_f.jpg,train,9.49110335555644,44.68335103642164
84,54,AgeDB/4072_ClintWalker_54_m.jpg,train,47.65347285588379,109.67117649722064
85,59,AgeDB/5786_BenGazzara_59_m.jpg,test,50.64167811677537,94.27125908026947
86,64,AgeDB/2631_JamesWoods_64_m.jpg,train,33.43733841170561,87.35509225467335
87,43,AgeDB/1196_ErnestRutherford_43_m.jpg,train,24.42968620490725,58.88423304005457
88,75,AgeDB/10986_DonnaDouglas_75_f.jpg,verify,22.055799114020644,84.00877870667954
89,86,AgeDB/2130_MelBrooks_86_m.jpg,train,84.08863227919912,109.26566672903229
